cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
2515807,Serra Redonda,0  ,NE,PB,M,2025,6829,08868937000195
2515906,Serraria,0  ,NE,PB,M,2025,4885,08790172000118
2515930,Sertãozinho,0  ,NE,PB,M,2025,5099,01612771000100
2515971,Sobrado,0  ,NE,PB,M,2025,8230,01612553000168
2516003,Solânea,0  ,NE,PB,M,2025,26777,08787236000121
2516102,Soledade,0  ,NE,PB,M,2025,13955,08919425000100
2516151,Sossêgo,0  ,NE,PB,M,2025,3337,01613663000144
2516201,Sousa,0  ,NE,PB,M,2025,67425,08999674000153
2516300,Sumé,0  ,NE,PB,M,2025,16539,08874935000109
2516409,Tacima,0  ,NE,PB,M,2025,7967,08787392000192
2516508,Taperoá,0  ,NE,PB,M,2025,14093,08749525000136
2516607,Tavares,0  ,NE,PB,M,2025,14141,08944092000170
2516706,Teixeira,0  ,NE,PB,M,2025,14630,08883951000168
2516755,Tenório,0  ,NE,PB,M,2025,2966,01612649000126
2516805,Triunfo,0  ,NE,PB,M,2025,9868,08924060000102
2516904,Uiraúna,0  ,NE,PB,M,2025,14943,08924078000104
2517001,Umbuzeiro,0  ,NE,PB,M,2025,9124,08869489000144
2517100,Várzea,0  ,NE,PB,M,2025,2668,08884066000101
2517209,Vieirópolis,0  ,NE,PB,M,2025,4864,01613339000126
2517407,Zabelê,0  ,NE,PB,M,2025,2229,01612642000104
2600054,Abreu e Lima,0  ,NE,PE,M,2025,99331,08637373000180
2600104,Afogados da Ingazeira,0  ,NE,PE,M,2025,40120,10346096000106
2600203,Afrânio,0  ,NE,PE,M,2025,16486,10358174000184
2600302,Agrestina,0  ,NE,PE,M,2025,23739,10091494000110
2600401,Água Preta,0  ,NE,PE,M,2025,26473,10183929000157
2600500,Águas Belas,0  ,NE,PE,M,2025,41549,11286341000191
2600609,Alagoinha,0  ,NE,PE,M,2025,13256,11043981000170
2600708,Aliança,0  ,NE,PE,M,2025,35245,10164028000118
2600807,Altinho,0  ,NE,PE,M,2025,20657,10091502000129
2600906,Amaraji,0  ,NE,PE,M,2025,18236,11294360000160
2601003,Angelim,0  ,NE,PE,M,2025,9965,10130755000164
2601052,Araçoiaba,0  ,NE,PE,M,2025,19314,01613860000163
2601102,Araripina,0  ,NE,PE,M,2025,85135,11040854000118
2601201,Arcoverde,0  ,NE,PE,M,2025,77660,10105955000167
2601300,Barra de Guabiraba,0  ,NE,PE,M,2025,12299,10120962000138
2601409,Barreiros,0  ,NE,PE,M,2025,39993,10110989000140
2601508,Belém de Maria,0  ,NE,PE,M,2025,10339,10184703000170
2601607,Belém do São Francisco,0  ,NE,PE,M,2025,18321,10113728000183
2601706,Belo Jardim,0  ,NE,PE,M,2025,79143,10260222000105
2601805,Betânia,0  ,NE,PE,M,2025,11320,10287373000149
2601904,Bezerros,0  ,NE,PE,M,2025,61398,10091510000175
2602001,Bodocó,0  ,NE,PE,M,2025,34469,11040862000164
2602100,Bom Conselho,0  ,NE,PE,M,2025,43577,11285954000104
2602209,Bom Jardim,0  ,NE,PE,M,2025,37190,10293074000117
2602308,Bonito,0  ,NE,PE,M,2025,37953,10121515000101
2602407,Brejão,0  ,NE,PE,M,2025,9084,10131076000100
2602506,Brejinho,0  ,NE,PE,M,2025,7706,11358173000100
2602605,Brejo da Madre de Deus,0  ,NE,PE,M,2025,48313,10091528000177
2602704,Buenos Aires,0  ,NE,PE,M,2025,12818,10165165000177
2602803,Buíque,0  ,NE,PE,M,2025,49786,10105963000103
2602902,Cabo de Santo Agostinho,0  ,NE,PE,M,2025,203084,11294402000162
2603009,Cabrobó,0  ,NE,PE,M,2025,30695,10113710000181
2603108,Cachoeirinha,0  ,NE,PE,M,2025,19789,10091619000102
2603207,Caetés,0  ,NE,PE,M,2025,28848,10131720000140
2603306,Calçado,0  ,NE,PE,M,2025,11113,11034741000100
3158201,Santa Maria do Suaçuí,0  ,SE,MG,M,2025,12652,18409219000104
3158300,Santana da Vargem,0  ,SE,MG,M,2025,6561,18245183000170
3158409,Santana de Cataguases,0  ,SE,MG,M,2025,3503,17702515000136
3158508,Santana de Pirapama,0  ,SE,MG,M,2025,7014,18116178000168
3158607,Santana do Deserto,0  ,SE,MG,M,2025,3732,18338277000194
3158706,Santana do Garambéu,0  ,SE,MG,M,2025,2140,18338285000130
3158805,Santana do Jacaré,0  ,SE,MG,M,2025,4214,17888116000101
3158904,Santana do Manhuaçu,0  ,SE,MG,M,2025,9010,18385146000168
3158953,Santana do Paraíso,0  ,SE,MG,M,2025,37113,38515573000120
3159001,Santana do Riacho,0  ,SE,MG,M,2025,5754,18715458000192
3159100,Santana dos Montes,0  ,SE,MG,M,2025,3469,19718394000146
3159209,Santa Rita de Caldas,0  ,SE,MG,M,2025,8400,17857442000151
3159308,Santa Rita de Jacutinga,0  ,SE,MG,M,2025,4768,18338269000148
3159357,Santa Rita de Minas,0  ,SE,MG,M,2025,6214,66229584000180
3159407,Santa Rita de Ibitipoca,0  ,SE,MG,M,2025,3303,18094862000196
3159506,Santa Rita do Itueto,0  ,SE,MG,M,2025,5831,18413187000110
3159605,Santa Rita do Sapucaí,0  ,SE,MG,M,2025,40719,18192898000102
3159704,Santa Rosa da Serra,0  ,SE,MG,M,2025,3414,18192252000125
3159803,Santa Vitória,0  ,SE,MG,M,2025,20538,18457226000181
3159902,Santo Antônio do Amparo,0  ,SE,MG,M,2025,16723,18244335000110
3160009,Santo Antônio do Aventureiro,0  ,SE,MG,M,2025,3770,17710476000119
3160108,Santo Antônio do Grama,0  ,SE,MG,M,2025,4229,18836973000120
3160207,Santo Antônio do Itambé,0  ,SE,MG,M,2025,3846,18303222000149
3160306,Santo Antônio do Jacinto,0  ,SE,MG,M,2025,10251,18349951000136
3160405,Santo Antônio do Monte,0  ,SE,MG,M,2025,28345,16870974000166
3160454,Santo Antônio do Retiro,0  ,SE,MG,M,2025,6621,01612484000192
3160504,Santo Antônio do Rio Abaixo,0  ,SE,MG,M,2025,1808,18303248000197
3160603,Santo Hipólito,0  ,SE,MG,M,2025,2593,17694886000113
3160702,Santos Dumont,0  ,SE,MG,M,2025,44140,17747924000159
3160801,São Bento Abade,0  ,SE,MG,M,2025,4710,17877176000129
3160900,São Brás do Suaçuí,0  ,SE,MG,M,2025,3987,20356754000196
3160959,São Domingos das Dores,0  ,SE,MG,M,2025,5621,01613129000138
3161007,São Domingos do Prata,0  ,SE,MG,M,2025,17399,18401018000160
3161056,São Félix de Minas,0  ,SE,MG,M,2025,3204,01613121000171
3161106,São Francisco,0  ,SE,MG,M,2025,51321,22679153000140
3161205,São Francisco de Paula,0  ,SE,MG,M,2025,6429,18312975000110
3161304,São Francisco de Sales,0  ,SE,MG,M,2025,5532,18457283000160
3161403,São Francisco do Glória,0  ,SE,MG,M,2025,4796,18114231000191
3161502,São Geraldo,0  ,SE,MG,M,2025,10270,18137935000180
3161601,São Geraldo da Piedade,0  ,SE,MG,M,2025,3307,18307470000168
3161650,São Geraldo do Baixio,0  ,SE,MG,M,2025,3104,01613075000100
3161700,São Gonçalo do Abaeté,0  ,SE,MG,M,2025,7152,18602086000198
3161809,São Gonçalo do Pará,0  ,SE,MG,M,2025,11688,18291369000166
3161908,São Gonçalo do Rio Abaixo,0  ,SE,MG,M,2025,12466,24380651000112
3162005,São Gonçalo do Sapucaí,0  ,SE,MG,M,2025,23792,18712158000150
3162104,São Gotardo,0  ,SE,MG,M,2025,41114,18602037000155
3162203,São João Batista do Glória,0  ,SE,MG,M,2025,7455,18241778000158
3162252,São João da Lagoa,0  ,SE,MG,M,2025,4818,01612494000128
3162302,São João da Mata,0  ,SE,MG,M,2025,2803,17935206000106
3162401,São João da Ponte,0  ,SE,MG,M,2025,23840,16928483000129
3162450,São João das Missões,0  ,SE,MG,M,2025,12986,01612486000181
3162500,São João del Rei,0  ,SE,MG,M,2025,93778,17749896000109
3162559,São João do Manhuaçu,0  ,SE,MG,M,2025,11245,66232521000182
3162575,São João do Manteninha,0  ,SE,MG,M,2025,5329,22705248000190
3162609,São João do Oriente,0  ,SE,MG,M,2025,7049,18338848000190
3162658,São João do Pacuí,0  ,SE,MG,M,2025,3884,01612474000157
3162708,São João do Paraíso,0  ,SE,MG,M,2025,20502,24791154000107
3162807,São João Evangelista,0  ,SE,MG,M,2025,14864,18307488000160
3162906,São João Nepomuceno,0  ,SE,MG,M,2025,24970,18558072000114
3162922,São Joaquim de Bicas,0  ,SE,MG,M,2025,34677,01612516000150
3162948,São José da Barra,0  ,SE,MG,M,2025,7862,01616458000132
3162955,São José da Lapa,0  ,SE,MG,M,2025,27125,42774281000180
3163003,São José da Safira,0  ,SE,MG,M,2025,3769,18409235000105
3163102,São José da Varginha,0  ,SE,MG,M,2025,4392,18313882000100
3163201,São José do Alegre,0  ,SE,MG,M,2025,4125,18025999000199
3163300,São José do Divino,0  ,SE,MG,M,2025,3437,18404988000110
3163409,São José do Goiabal,0  ,SE,MG,M,2025,5400,18402552000191
3163508,São José do Jacuri,0  ,SE,MG,M,2025,6098,18409201000102
3163607,São José do Mantimento,0  ,SE,MG,M,2025,2768,18392514000103
3163706,São Lourenço,0  ,SE,MG,M,2025,44432,18188219000121
3163805,São Miguel do Anta,0  ,SE,MG,M,2025,6219,18133926000110
3163904,São Pedro da União,0  ,SE,MG,M,2025,4869,18666172000164
3164001,São Pedro dos Ferros,0  ,SE,MG,M,2025,7122,19243500000182
3164100,São Pedro do Suaçuí,0  ,SE,MG,M,2025,5108,18409243000143
3164209,São Romão,0  ,SE,MG,M,2025,9783,24891418000102
3164308,São Roque de Minas,0  ,SE,MG,M,2025,6893,18306670000104
3164407,São Sebastião da Bela Vista,0  ,SE,MG,M,2025,6390,17935370000113
3164431,São Sebastião da Vargem Alegre,0  ,SE,MG,M,2025,3113,01616854000160
3164472,São Sebastião do Anta,0  ,SE,MG,M,2025,6195,01613123000160
3164506,São Sebastião do Maranhão,0  ,SE,MG,M,2025,9918,18409177000101
3164605,São Sebastião do Oeste,0  ,SE,MG,M,2025,8819,18308734000106
3164704,São Sebastião do Paraíso,0  ,SE,MG,M,2025,70976,18241349000180
3164803,São Sebastião do Rio Preto,0  ,SE,MG,M,2025,1231,18303263000135
3164902,São Sebastião do Rio Verde,0  ,SE,MG,M,2025,2299,17906314000150
3165008,São Tiago,0  ,SE,MG,M,2025,11741,17749904000117
3165107,São Tomás de Aquino,0  ,SE,MG,M,2025,6745,18241364000129
3165206,São Tomé das Letras,0  ,SE,MG,M,2025,6782,18008920000111
3165305,São Vicente de Minas,0  ,SE,MG,M,2025,6669,17954546000184
3165404,Sapucaí-Mirim,0  ,SE,MG,M,2025,6288,18026005000159
3165503,Sardoá,0  ,SE,MG,M,2025,4774,18307496000106
3165537,Sarzedo,0  ,SE,MG,M,2025,36581,01612509000158
3165552,Setubinha,0  ,SE,MG,M,2025,9797,01613375000190
3165560,Sem-Peixe,0  ,SE,MG,M,2025,2382,01625189000170
3165578,Senador Amaral,0  ,SE,MG,M,2025,6208,41778556000190
3165602,Senador Cortes,0  ,SE,MG,M,2025,2237,17724576000102
3165701,Senador Firmino,0  ,SE,MG,M,2025,7716,18128231000140
3165800,Senador José Bento,0  ,SE,MG,M,2025,2071,18675926000142
2927408,Salvador,1  ,NE,BA,M,2025,2610987,13927801000149
2927507,Santa Bárbara,0  ,NE,BA,M,2025,22446,13626908000157
2927606,Santa Brígida,0  ,NE,BA,M,2025,14979,14217368000110
2927705,Santa Cruz Cabrália,0  ,NE,BA,M,2025,30385,13635008000176
2927804,Santa Cruz da Vitória,0  ,NE,BA,M,2025,4672,14147912000103
2927903,Santa Inês,0  ,NE,BA,M,2025,10293,14199921000130
2928000,Santaluz,0  ,NE,BA,M,2025,37079,13807870000119
2928059,Santa Luzia,0  ,NE,BA,M,2025,11776,13269634000196
2928109,Santa Maria da Vitória,0  ,NE,BA,M,2025,38686,13912506000119
2928208,Santana,0  ,NE,BA,M,2025,24778,13913140000100
2928307,Santanópolis,0  ,NE,BA,M,2025,9831,13627062000170
2928406,Santa Rita de Cássia,0  ,NE,BA,M,2025,28084,13880711000140
2928505,Santa Teresinha,0  ,NE,BA,M,2025,9790,13693650000101
2928604,Santo Amaro,0  ,NE,BA,M,2025,55935,14222566000172
2928703,Santo Antônio de Jesus,0  ,NE,BA,M,2025,103055,13825476000103
2928802,Santo Estêvão,0  ,NE,BA,M,2025,55696,14042667000161
2928901,São Desidério,0  ,NE,BA,M,2025,36793,13655436000160
2928950,São Domingos,0  ,NE,BA,M,2025,8417,16435547000150
2929008,São Félix,0  ,NE,BA,M,2025,10946,13828389000100
2929057,São Félix do Coribe,0  ,NE,BA,M,2025,15704,16430951000130
2929107,São Felipe,0  ,NE,BA,M,2025,20286,13827027000102
2929206,São Francisco do Conde,0  ,NE,BA,M,2025,37892,13830823000196
2929255,São Gabriel,0  ,NE,BA,M,2025,18417,13891544000132
2929305,São Gonçalo dos Campos,0  ,NE,BA,M,2025,39570,14060602000149
2929354,São José da Vitória,0  ,NE,BA,M,2025,5321,16429268000183
2929370,São José do Jacuípe,0  ,NE,BA,M,2025,10195,16443632000160
2929404,São Miguel das Matas,0  ,NE,BA,M,2025,10334,13825500000104
2929503,São Sebastião do Passé,0  ,NE,BA,M,2025,40376,13831441000187
2929602,Sapeaçu,0  ,NE,BA,M,2025,17993,13696257000171
2929701,Sátiro Dias,0  ,NE,BA,M,2025,16021,13648480000143
2929750,Saubara,0  ,NE,BA,M,2025,11433,13040233000160
2929800,Saúde,0  ,NE,BA,M,2025,10482,14197628000133
2929909,Seabra,0  ,NE,BA,M,2025,49587,13922604000137
2930006,Sebastião Laranjeiras,0  ,NE,BA,M,2025,9373,13982616000157
2930105,Senhor do Bonfim,0  ,NE,BA,M,2025,77514,13988308000139
2930154,Serra do Ramalho,0  ,NE,BA,M,2025,34270,16417784000198
2930204,Sento Sé,0  ,NE,BA,M,2025,37389,13692736000110
2930303,Serra Dourada,0  ,NE,BA,M,2025,16691,14222277000173
2930402,Serra Preta,0  ,NE,BA,M,2025,18090,13627823000193
2930501,Serrinha,0  ,NE,BA,M,2025,85696,13845086000103
2930600,Serrolândia,0  ,NE,BA,M,2025,13320,14196703000141
2930709,Simões Filho,0  ,NE,BA,M,2025,127093,13927827000197
2930758,Sítio do Mato,0  ,NE,BA,M,2025,13408,16417792000134
2930766,Sítio do Quinto,0  ,NE,BA,M,2025,14778,13452958000165
2930774,Sobradinho,0  ,NE,BA,M,2025,24799,16444804000110
2930808,Souto Soares,0  ,NE,BA,M,2025,16904,13922554000198
2930907,Tabocas do Brejo Velho,0  ,NE,BA,M,2025,11990,13655659000128
2931004,Tanhaçu,0  ,NE,BA,M,2025,21407,13676309000148
2931053,Tanque Novo,0  ,NE,BA,M,2025,18459,13225131000119
2931103,Tanquinho,0  ,NE,BA,M,2025,7729,13627997000156
2931202,Taperoá,0  ,NE,BA,M,2025,18016,13850342000142
2931301,Tapiramutá,0  ,NE,BA,M,2025,15884,13796016000102
2931350,Teixeira de Freitas,0  ,NE,BA,M,2025,147454,13650403000128
2931400,Teodoro Sampaio,0  ,NE,BA,M,2025,7220,13824248000119
2931509,Teofilândia,0  ,NE,BA,M,2025,21811,13845466000130
2931608,Teolândia,0  ,NE,BA,M,2025,15892,14196042000154
2931707,Terra Nova,0  ,NE,BA,M,2025,10802,13824511000170
2931806,Tremedal,0  ,NE,BA,M,2025,17497,14243463000199
2931905,Tucano,0  ,NE,BA,M,2025,48062,13810312000102
2932002,Uauá,0  ,NE,BA,M,2025,24654,13698758000197
2932101,Ubaíra,0  ,NE,BA,M,2025,18605,13910690000168
2932200,Ubaitaba,0  ,NE,BA,M,2025,17626,16137309000168
2932309,Ubatã,0  ,NE,BA,M,2025,18161,14235253000159
2932408,Uibaí,0  ,NE,BA,M,2025,14844,14140701000130
2932457,Umburanas,0  ,NE,BA,M,2025,13511,16449902000140
2932507,Una,0  ,NE,BA,M,2025,17998,13672605000170
2932606,Urandi,0  ,NE,BA,M,2025,15365,13982632000140
2932705,Uruçuca,0  ,NE,BA,M,2025,21365,14160378000167
2932804,Utinga,0  ,NE,BA,M,2025,16285,13811807000156
2932903,Valença,0  ,NE,BA,M,2025,96226,14235899000136
2933000,Valente,0  ,NE,BA,M,2025,23683,13845896000151
2933059,Várzea da Roça,0  ,NE,BA,M,2025,13043,13896758000100
2933109,Várzea do Poço,0  ,NE,BA,M,2025,8115,13913389000108
2933158,Várzea Nova,0  ,NE,BA,M,2025,13369,13231006000111
2933174,Varzedo,0  ,NE,BA,M,2025,9913,13460266000169
2933208,Vera Cruz,0  ,NE,BA,M,2025,40915,13891130000103
2933257,Vereda,0  ,NE,BA,M,2025,7072,16412017000196
2933307,Vitória da Conquista,0  ,NE,BA,M,2025,387524,14239578000100
2933406,Wagner,0  ,NE,BA,M,2025,8861,14694517000132
2933455,Wanderley,0  ,NE,BA,M,2025,13071,13348479000101
2933505,Wenceslau Guimarães,0  ,NE,BA,M,2025,26279,13758842000159
2933604,Xique-Xique,0  ,NE,BA,M,2025,46328,13880257000127
3100104,Abadia dos Dourados,0  ,SE,MG,M,2025,6235,18593111000114
3100203,Abaeté,0  ,SE,MG,M,2025,22492,18296632000100
3100302,Abre Campo,0  ,SE,MG,M,2025,13882,18837278000183
3100401,Acaiaca,0  ,SE,MG,M,2025,3920,18295287000190
3100500,Açucena,0  ,SE,MG,M,2025,9229,17005216000142
3100609,Água Boa,0  ,SE,MG,M,2025,12390,18085563000195
3100708,Água Comprida,0  ,SE,MG,M,2025,2085,18428953000110
3100807,Aguanil,0  ,SE,MG,M,2025,4362,17888108000165
3100906,Águas Formosas,0  ,SE,MG,M,2025,18430,18404749000160
3101003,Águas Vermelhas,0  ,SE,MG,M,2025,14026,18414581000173
3101102,Aimorés,0  ,SE,MG,M,2025,24934,18348094000150
3101201,Aiuruoca,0  ,SE,MG,M,2025,6225,18008896000110
3101300,Alagoa,0  ,SE,MG,M,2025,2646,18186346000191
3101409,Albertina,0  ,SE,MG,M,2025,2941,17912015000129
3101508,Além Paraíba,0  ,SE,MG,M,2025,30608,17709197000135
3101607,Alfenas,0  ,SE,MG,M,2025,79175,18243220000101
3101631,Alfredo Vasconcelos,0  ,SE,MG,M,2025,6938,26130617000115
3101706,Almenara,0  ,SE,MG,M,2025,39915,18349894000195
3101805,Alpercata,0  ,SE,MG,M,2025,6403,18332627000105
3101904,Alpinópolis,0  ,SE,MG,M,2025,17883,18241752000100
3102001,Alterosa,0  ,SE,MG,M,2025,13697,18243238000103
3102050,Alto Caparaó,0  ,SE,MG,M,2025,5796,01616270000194
3102100,Alto Rio Doce,0  ,SE,MG,M,2025,10894,18094748000166
3102209,Alvarenga,0  ,SE,MG,M,2025,3858,19770288000101
3102308,Alvinópolis,0  ,SE,MG,M,2025,15178,16725392000196
3102407,Alvorada de Minas,0  ,SE,MG,M,2025,4065,18303164000153
3102506,Amparo do Serra,0  ,SE,MG,M,2025,4472,18316174000123
3102605,Andradas,0  ,SE,MG,M,2025,40522,17884412000134
3102704,Cachoeira de Pajeú,0  ,SE,MG,M,2025,9020,18414599000175
3102803,Andrelândia,0  ,SE,MG,M,2025,11730,18682930000138
3102852,Angelândia,0  ,SE,MG,M,2025,7730,01113937000136
3102902,Antônio Carlos,0  ,SE,MG,M,2025,11095,18094763000104
3103009,Antônio Dias,0  ,SE,MG,M,2025,9248,16796575000100
3103108,Antônio Prado de Minas,0  ,SE,MG,M,2025,1537,17947631000115
3103207,Araçaí,0  ,SE,MG,M,2025,2174,18116111000123
3103306,Aracitaba,0  ,SE,MG,M,2025,1804,17747940000141
3103405,Araçuaí,0  ,SE,MG,M,2025,34807,17963083000117
3103504,Araguari,0  ,SE,MG,M,2025,121424,16829640000149
3103603,Arantina,0  ,SE,MG,M,2025,2916,17952508000192
3103702,Araponga,0  ,SE,MG,M,2025,8048,18132167000171
3103751,Araporã,0  ,SE,MG,M,2025,8543,23098510000149
3103801,Arapuá,0  ,SE,MG,M,2025,2621,19942895000101
3103900,Araújos,0  ,SE,MG,M,2025,9192,18300996000116
3104007,Araxá,0  ,SE,MG,M,2025,116561,18140756000100
3104106,Arceburgo,0  ,SE,MG,M,2025,9278,17899717000110
3104205,Arcos,0  ,SE,MG,M,2025,41635,18306662000150
3104304,Areado,0  ,SE,MG,M,2025,13752,18243246000150
3104403,Argirita,0  ,SE,MG,M,2025,2717,17730011000120
3104452,Aricanduva,0  ,SE,MG,M,2025,4721,01608511000153
3104502,Arinos,0  ,SE,MG,M,2025,18526,18125120000180
3104601,Astolfo Dutra,0  ,SE,MG,M,2025,14239,17702507000190
3104700,Ataléia,0  ,SE,MG,M,2025,13744,16971376000183
3104809,Augusto de Lima,0  ,SE,MG,M,2025,4507,17694845000127
3104908,Baependi,0  ,SE,MG,M,2025,18261,18008862000126
3105004,Baldim,0  ,SE,MG,M,2025,7336,18116129000125
3105103,Bambuí,0  ,SE,MG,M,2025,23545,20920567000193
3105202,Bandeira,0  ,SE,MG,M,2025,4606,18349902000101
3105301,Bandeira do Sul,0  ,SE,MG,M,2025,5968,18175794000190
3105400,Barão de Cocais,0  ,SE,MG,M,2025,30643,18317685000160
3105509,Barão de Monte Alto,0  ,SE,MG,M,2025,4965,17947649000117
3105608,Barbacena,0  ,SE,MG,M,2025,122894,17095043000109
3105707,Barra Longa,0  ,SE,MG,M,2025,5678,18316182000170
3105905,Barroso,0  ,SE,MG,M,2025,19802,18094755000168
3106002,Bela Vista de Minas,0  ,SE,MG,M,2025,9505,18311043000153
3106101,Belmiro Braga,0  ,SE,MG,M,2025,2905,18338129000170
3106200,Belo Horizonte,1  ,SE,MG,M,2025,2392678,18715383000140
3106309,Belo Oriente,0  ,SE,MG,M,2025,22149,17005653000166
3106408,Belo Vale,0  ,SE,MG,M,2025,8632,18363937000197
3106507,Berilo,0  ,SE,MG,M,2025,9615,17700758000135
3106606,Bertópolis,0  ,SE,MG,M,2025,4457,18404897000184
3106655,Berizal,0  ,SE,MG,M,2025,4191,01614602000100
3106705,Betim,0  ,SE,MG,M,2025,428956,18715391000196
3106804,Bias Fortes,0  ,SE,MG,M,2025,3357,18094771000150
3106903,Bicas,0  ,SE,MG,M,2025,13935,17722935000184
3107000,Biquinhas,0  ,SE,MG,M,2025,2356,18296640000156
3107109,Boa Esperança,0  ,SE,MG,M,2025,41060,18239590000175
3107208,Bocaina de Minas,0  ,SE,MG,M,2025,5316,18194076000160
3107307,Bocaiúva,0  ,SE,MG,M,2025,50185,18803072000132
3107406,Bom Despacho,0  ,SE,MG,M,2025,53750,18301002000186
3107505,Bom Jardim de Minas,0  ,SE,MG,M,2025,6771,18684217000123
3107604,Bom Jesus da Penha,0  ,SE,MG,M,2025,4479,18187815000197
3107703,Bom Jesus do Amparo,0  ,SE,MG,M,2025,5592,18317693000106
3107802,Bom Jesus do Galho,0  ,SE,MG,M,2025,14668,18334276000171
3107901,Bom Repouso,0  ,SE,MG,M,2025,12645,18675892000196
3108008,Bom Sucesso,0  ,SE,MG,M,2025,18045,18244368000160
3108107,Bonfim,0  ,SE,MG,M,2025,7377,18363945000133
3108206,Bonfinópolis de Minas,0  ,SE,MG,M,2025,5729,18125138000182
3108255,Bonito de Minas,0  ,SE,MG,M,2025,9917,01612493000183
3108305,Borda da Mata,0  ,SE,MG,M,2025,17581,17912023000175
3108404,Botelhos,0  ,SE,MG,M,2025,14703,17847641000189
3108503,Botumirim,0  ,SE,MG,M,2025,5760,18017418000177
3108552,Brasilândia de Minas,0  ,SE,MG,M,2025,14696,01602009000135
3108602,Brasília de Minas,0  ,SE,MG,M,2025,31246,18017442000106
3108701,Brás Pires,0  ,SE,MG,M,2025,4258,18128272000137
3108800,Braúnas,0  ,SE,MG,M,2025,4443,18307389000188
3108909,Brazópolis,0  ,SE,MG,M,2025,13981,18025890000151
3109006,Brumadinho,0  ,SE,MG,M,2025,38640,18363929000140
3109105,Bueno Brandão,0  ,SE,MG,M,2025,10761,18940098000122
3109204,Buenópolis,0  ,SE,MG,M,2025,9058,17694852000129
3109253,Bugre,0  ,SE,MG,M,2025,4041,01613126000102
3109303,Buritis,0  ,SE,MG,M,2025,25223,18125146000129
3109402,Buritizeiro,0  ,SE,MG,M,2025,23687,18279067000172
3109451,Cabeceira Grande,0  ,SE,MG,M,2025,6485,01603707000155
3109501,Cabo Verde,0  ,SE,MG,M,2025,11276,17909599000183
3109600,Cachoeira da Prata,0  ,SE,MG,M,2025,3707,25004532000128
3109709,Cachoeira de Minas,0  ,SE,MG,M,2025,11759,18675959000192
3109808,Cachoeira Dourada,0  ,SE,MG,M,2025,2310,18457267000178
3109907,Caetanópolis,0  ,SE,MG,M,2025,11425,23221351000128
3110004,Caeté,0  ,SE,MG,M,2025,39578,18302299000102
3110103,Caiana,0  ,SE,MG,M,2025,5307,18114256000195
3110202,Cajuri,0  ,SE,MG,M,2025,4080,18132456000170
3110301,Caldas,0  ,SE,MG,M,2025,15082,18625129000150
3110400,Camacho,0  ,SE,MG,M,2025,3028,18308726000151
3110509,Camanducaia,0  ,SE,MG,M,2025,27942,17935396000161
3110608,Cambuí,0  ,SE,MG,M,2025,29584,18675975000185
3110707,Cambuquira,0  ,SE,MG,M,2025,12309,17955386000198
3110806,Campanário,0  ,SE,MG,M,2025,2737,18404905000192
3110905,Campanha,0  ,SE,MG,M,2025,15856,18712174000142
3111002,Campestre,0  ,SE,MG,M,2025,21585,18178400000157
3111101,Campina Verde,0  ,SE,MG,M,2025,17817,18457291000107
3111150,Campo Azul,0  ,SE,MG,M,2025,3615,01612551000179
3111200,Campo Belo,0  ,SE,MG,M,2025,52318,18659334000137
3111309,Campo do Meio,0  ,SE,MG,M,2025,11268,18239582000129
3111408,Campo Florido,0  ,SE,MG,M,2025,8181,18428862000185
3111507,Campos Altos,0  ,SE,MG,M,2025,13359,18298190000130
3111606,Campos Gerais,0  ,SE,MG,M,2025,25972,18245175000124
3111705,Canaã,0  ,SE,MG,M,2025,4715,18132712000120
3111804,Canápolis,0  ,SE,MG,M,2025,9844,18457200000133
3111903,Cana Verde,0  ,SE,MG,M,2025,5272,18244426000156
3112000,Candeias,0  ,SE,MG,M,2025,14017,17888090000100
3112059,Cantagalo,0  ,SE,MG,M,2025,3937,01617441000108
3112109,Caparaó,0  ,SE,MG,M,2025,4978,18114249000193
3112208,Capela Nova,0  ,SE,MG,M,2025,4369,19259951000108
3112307,Capelinha,0  ,SE,MG,M,2025,39472,19229921000159
3112406,Capetinga,0  ,SE,MG,M,2025,6473,17894031000136
3112505,Capim Branco,0  ,SE,MG,M,2025,10706,18314617000147
3112604,Capinópolis,0  ,SE,MG,M,2025,14392,18457234000128
3112653,Capitão Andrade,0  ,SE,MG,M,2025,4483,66229105000125
